GO:0000304	Fyn
GO:0002385	Defa2
GO:0002385	Defa20
GO:0002385	Defa21
GO:0002385	Defa22
GO:0002385	Defa23
GO:0002385	Defa24
GO:0002385	Defa25
GO:0002385	Defa26
GO:0002385	Defa27
GO:0002385	Defa28
GO:0002385	Defa29
GO:0002385	Defa3
GO:0002385	Defa30
GO:0002385	Defa31
GO:0002385	Defa34
GO:0002385	Defa35
GO:0002385	Defa37
GO:0002385	Defa38
GO:0002385	Defa39
GO:0002385	Defa4
GO:0002385	Defa40
GO:0002385	Defa41
GO:0002385	Defa42
GO:0002385	Defa5
GO:0002385	Defa6
GO:0002385	Defa7
GO:0002385	Defa8
GO:0002385	Defa9
GO:0002385	Defa-rs10
GO:0002385	Defa-rs12
GO:0002385	Defa-rs2
GO:0002385	Defb1
GO:0002385	Defb10
GO:0002385	Defb11
GO:0002385	Defb2
GO:0002385	Defb37
GO:0002385	Defb38
GO:0002385	Defb39
GO:0002385	Defb40
GO:0002385	Defb9
GO:0002385	Ear1
GO:0002385	Ear10
GO:0002385	Ear14
GO:0002385	Ear2
GO:0002385	Ear3
GO:0002385	Ear4
GO:0002385	Ear6
GO:0002385	Fau
GO:0002385	Ffar2
GO:0002385	Ffar3
GO:0002385	Gp2
GO:0002385	H2bc12
GO:0002385	H2bc21
GO:0002385	Ifnl2
GO:0002385	Ifnlr1
GO:0002385	Igha
GO:0002385	Il4
GO:0002385	Ltf
GO:0002385	Nod2
GO:0002385	Otud7b
GO:0002385	Pigr
GO:0002385	Pla2g1b
GO:0002385	Rab17
GO:0002385	Rnase2a
GO:0002385	Rnase2b
GO:0002385	Rpl39
GO:0002395	Bpifa1
GO:0002395	Bpifa5
GO:0002395	Ttll1
GO:0002407	Ano6
GO:0002407	Arhgef5
GO:0002407	C1qbp
GO:0002407	Calr
GO:0002407	Ccl19
GO:0002407	Ccl21a
GO:0002407	Ccl21b
GO:0002407	Ccl21d
GO:0002407	Ccr6
GO:0002407	Ccr7
GO:0002407	Gas6
GO:0002407	Gpr183
GO:0002407	Il12a
GO:0002407	Retnlg
GO:0002407	Slamf1
GO:0002407	Slamf8
GO:0002407	Slamf9
GO:0002407	Spi1
GO:0002407	Tnfsf18
GO:0002407	Trpm2
GO:0002407	Trpm4
GO:0002408	Arhgef5
GO:0002408	Ccl19
GO:0002408	Ccl21a
GO:0002408	Ccl21b
GO:0002408	Ccl21d
GO:0002408	Ccr7
GO:0002408	Retnlg
GO:0002408	Spi1
GO:0002410	Slamf9
GO:0002412	Gp2
GO:0002415	Pigr
GO:0002415	Rab17
GO:0002418	Adam15
GO:0002418	Ahr
GO:0002418	Cd160
GO:0002418	Cd24a
GO:0002418	Cd40lg
GO:0002418	Fbxo38
GO:0002418	Gsdme
GO:0002418	H60a
GO:0002418	Havcr2
GO:0002418	Hmgb1
GO:0002418	Hrg
GO:0002418	Hspd1
GO:0002418	Il4i1
GO:0002418	Il4i1b
GO:0002418	Prf1
GO:0002418	Raet1b
GO:0002418	Ulbp1
GO:0002418	Xcl1
GO:0002429	Bag6
GO:0002429	C3ar1
GO:0002429	C5ar1
GO:0002429	C5ar2
GO:0002429	Cmklr1
GO:0002429	Fcer1g
GO:0002429	Fpr1
GO:0002429	Fpr2
GO:0002429	Fpr3
GO:0002429	Fpr-rs3
GO:0002429	Fpr-rs4
GO:0002429	Fpr-rs6
GO:0002429	Fpr-rs7
GO:0002429	Gpld1
GO:0002429	Gpr33
GO:0002429	Lyn
GO:0002430	C3ar1
GO:0002430	C5ar1
GO:0002430	C5ar2
GO:0002430	Cmklr1
GO:0002430	Fpr1
GO:0002430	Fpr2
GO:0002430	Fpr3
GO:0002430	Fpr-rs3
GO:0002430	Fpr-rs4
GO:0002430	Fpr-rs6
GO:0002430	Fpr-rs7
GO:0002430	Gpld1
GO:0002430	Gpr33
GO:0002431	Fcer1g
GO:0002431	Lyn
GO:0002432	Cebpb
GO:0002432	Unc13d
GO:0002434	Ccl2
GO:0002434	Ccr2
GO:0002434	Cfh
GO:0002434	Clu
GO:0002434	Fcgr2b
GO:0002434	Pla2g5
GO:0002437	Adcyap1
GO:0002437	Ahcy
GO:0002437	Ahcyl
GO:0002437	Ak7
GO:0002437	Bdkrb2
GO:0002437	Btk
GO:0002437	C3
GO:0002437	Cd24a
GO:0002437	Cd28
GO:0002437	Cd6
GO:0002437	Cd68
GO:0002437	Cd81
GO:0002437	Cnr1
GO:0002437	Cxcr2
GO:0002437	Cysltr1
GO:0002437	Elane
GO:0002437	Enpp1
GO:0002437	Ephb6
GO:0002437	Ext1
GO:0002437	Fcer1a
GO:0002437	Fcer1g
GO:0002437	Fcgr1
GO:0002437	Fcgr2b
GO:0002437	Fcgr3
GO:0002437	Fut7
GO:0002437	Gpr17
GO:0002437	Gpx1
GO:0002437	Gpx2
GO:0002437	Hmgb2
GO:0002437	Icam1
GO:0002437	Igh-7
GO:0002437	Igh-8
GO:0002437	Ighg1
GO:0002437	Ighg2a
GO:0002437	Ighg2b
GO:0002437	Il10
GO:0002437	Il12b
GO:0002437	Il1f10
GO:0002437	Il1rn
GO:0002437	Il20rb
GO:0002437	Il25
GO:0002437	Il2ra
GO:0002437	Il31ra
GO:0002437	Il36a
GO:0002437	Il36b
GO:0002437	Il36g
GO:0002437	Il36rn
GO:0002437	Il5ra
GO:0002437	Kars
GO:0002437	Lilrb4a
GO:0002437	Lta
GO:0002437	Mir155
GO:0002437	Mir21a
GO:0002437	Mir301
GO:0002437	Mkrn2
GO:0002437	Nlrp6
GO:0002437	Nod2
GO:0002437	Notch1
GO:0002437	Notch2
GO:0002437	Npy
GO:0002437	Npy5r
GO:0002437	Park7
GO:0002437	Pla2g2d
GO:0002437	Pnma1
GO:0002437	Psma1
GO:0002437	Psmb4
GO:0002437	Rasgrp1
GO:0002437	Rbpj
GO:0002437	Selenos
GO:0002437	Serpinb9
GO:0002437	Spn
GO:0002437	Tnf
GO:0002437	Trem2
GO:0002437	Trex1
GO:0002437	Zfp35
GO:0002437	Zp3
GO:0002438	Adcyap1
GO:0002438	Bdkrb2
GO:0002438	Btk
GO:0002438	C3
GO:0002438	Cd6
GO:0002438	Cnr1
GO:0002438	Cxcr2
GO:0002438	Elane
GO:0002438	Ephb6
GO:0002438	Ext1
GO:0002438	Fcer1a
GO:0002438	Fcer1g
GO:0002438	Fcgr1
GO:0002438	Fcgr2b
GO:0002438	Fcgr3
GO:0002438	Fut7
GO:0002438	Icam1
GO:0002438	Igh-7
GO:0002438	Igh-8
GO:0002438	Ighg1
GO:0002438	Ighg2a
GO:0002438	Ighg2b
GO:0002438	Il20rb
GO:0002438	Il31ra
GO:0002438	Nlrp6
GO:0002438	Npy
GO:0002438	Npy5r
GO:0002438	Park7
GO:0002438	Pla2g2d
GO:0002438	Selenos
GO:0002438	Serpinb9
GO:0002438	Spn
GO:0002438	Zp3
GO:0002439	Ahcy
GO:0002439	Ahcyl
GO:0002439	Il10
GO:0002439	Lta
GO:0002439	Tnf
GO:0002443	Ace
GO:0002443	Ahr
GO:0002443	B2m
GO:0002443	Bcl10
GO:0002443	Bcl3
GO:0002443	C1qa
GO:0002443	C1qb
GO:0002443	C1qbp
GO:0002443	C1qc
GO:0002443	C1ra
GO:0002443	C1rb
GO:0002443	C1rl
GO:0002443	C1s1
GO:0002443	C1s2
GO:0002443	C2
GO:0002443	C3
GO:0002443	C4b
GO:0002443	C4bp
GO:0002443	C8a
GO:0002443	C8b
GO:0002443	C8g
GO:0002443	C9
GO:0002443	Card9
GO:0002443	Ccl2
GO:0002443	Cd160
GO:0002443	Cd19
GO:0002443	Cd226
GO:0002443	Cd24a
GO:0002443	Cd300lb
GO:0002443	Cd40
GO:0002443	Cd46
GO:0002443	Cd55
GO:0002443	Cd55b
GO:0002443	Cd70
GO:0002443	Cd74
GO:0002443	Cd81
GO:0002443	Cd8a
GO:0002443	Cdh17
GO:0002443	Cfh
GO:0002443	Cfi
GO:0002443	Clec4g
GO:0002443	Cr1l
GO:0002443	Cr2
GO:0002443	Crlf2
GO:0002443	Crp
GO:0002443	Csf2rb
GO:0002443	Csf2rb2
GO:0002443	Csf3r
GO:0002443	Dbh
GO:0002443	Dpp4
GO:0002443	Dusp22
GO:0002443	Enpp1
GO:0002443	Ephb6
GO:0002443	Exo1
GO:0002443	Fas
GO:0002443	Fbxo38
GO:0002443	Fcer1g
GO:0002443	Fcer2a
GO:0002443	Fcgr2b
GO:0002443	Fgl2
GO:0002443	Foxj1
GO:0002443	Foxp3
GO:0002443	Gapt
GO:0002443	Gimap3
GO:0002443	Gimap5
GO:0002443	H2-Aa
GO:0002443	H2-Ab1
GO:0002443	H2-DMa
GO:0002443	H2-DMb1
GO:0002443	H2-DMb2
GO:0002443	H2-Ea
GO:0002443	H2-Eb1
GO:0002443	H2-Eb2
GO:0002443	H2-Oa
GO:0002443	H2-Ob
GO:0002443	Hc
GO:0002443	Hmgb1
GO:0002443	Hpx
GO:0002443	Hspd1
GO:0002443	Igh-7
GO:0002443	Igh-8
GO:0002443	Igha
GO:0002443	Ighd
GO:0002443	Ighg1
GO:0002443	Ighg2a
GO:0002443	Ighg2b
GO:0002443	Ighg2c
GO:0002443	Ighm
GO:0002443	Iglc4
GO:0002443	Il12b
GO:0002443	Il13ra2
GO:0002443	Il21r
GO:0002443	Il23r
GO:0002443	Il2rb
GO:0002443	Il4i1
GO:0002443	Il4i1b
GO:0002443	Il4ra
GO:0002443	Il9
GO:0002443	Il9r
GO:0002443	Inpp5d
GO:0002443	Irak4
GO:0002443	Irf7
GO:0002443	Jag1
GO:0002443	Jagn1
GO:0002443	Klrd1
GO:0002443	Kmt2e
GO:0002443	Lta
GO:0002443	Lyst
GO:0002443	Mad2l2
GO:0002443	Masp2
GO:0002443	Mbl1
GO:0002443	Mbl2
GO:0002443	Mlh1
GO:0002443	Mpl
GO:0002443	Msh2
GO:0002443	Myd88
GO:0002443	Myo1f
GO:0002443	Myo1g
GO:0002443	Ncf1
GO:0002443	Ndst2
GO:0002443	Nectin2
GO:0002443	Nfkbiz
GO:0002443	Nod2
GO:0002443	P01915
GO:0002443	P04224
GO:0002443	P06344
GO:0002443	P20040
GO:0002443	Pirb
GO:0002443	Pou2f2
GO:0002443	Prkcd
GO:0002443	Ptpn6
GO:0002443	Ptprc
GO:0002443	Serping1
GO:0002443	Sh2d1b1
GO:0002443	Shld1
GO:0002443	Shld2
GO:0002443	Shld3
GO:0002443	Slfn2
GO:0002443	Spon2
GO:0002443	Stxbp2
GO:0002443	Tcirg1
GO:0002443	Tnf
GO:0002443	Tnfsf13
GO:0002443	Tnfsf4
GO:0002443	Traf3ip2
GO:0002443	Trex1
GO:0002443	Wdr1
GO:0002443	Zbtb1
GO:0002443	Zp3
GO:0002443	Zp3r
GO:0002446	Abr
GO:0002446	Ace
GO:0002446	Anxa3
GO:0002446	Arg1
GO:0002446	Bcr
GO:0002446	Card9
GO:0002446	Cd177
GO:0002446	Cd300lb
GO:0002446	Ctsg
GO:0002446	Cxcl1
GO:0002446	Cxcl5
GO:0002446	Dnase1
GO:0002446	Dnase1l3
GO:0002446	Elane
GO:0002446	F2
GO:0002446	F2rl1
GO:0002446	Irak4
GO:0002446	Itgam
GO:0002446	Itgb2
GO:0002446	Itgb2l
GO:0002446	Jagn1
GO:0002446	Kmt2e
GO:0002446	Lypd10
GO:0002446	Lypd11
GO:0002446	Lyst
GO:0002446	Myd88
GO:0002446	Myo1f
GO:0002446	Ncf1
GO:0002446	Nlrp6
GO:0002446	Pikfyve
GO:0002446	Pomc
GO:0002446	Pram1
GO:0002446	Ptafr
GO:0002446	Scnn1b
GO:0002446	Spi1
GO:0002446	Stx11
GO:0002446	Syk
GO:0002446	Trem1
GO:0002446	Trem3
GO:0002446	Tusc2
GO:0002446	Vamp7
GO:0002446	Wdr1
GO:0002447	Ccr2
GO:0002447	F2rl1
GO:0002447	Stx4a
GO:0002447	Traf3ip2
GO:0002447	Vamp2
GO:0002447	Vamp7
GO:0002448	Adora2b
GO:0002448	Adora3
GO:0002448	Btk
GO:0002448	Cd300a
GO:0002448	Cd84
GO:0002448	Chga
GO:0002448	Clnk
GO:0002448	Cplx2
GO:0002448	Crhr1
GO:0002448	D6Wsu163e
GO:0002448	Fcer1a
GO:0002448	Fcer1g
GO:0002448	Fer
GO:0002448	Fes
GO:0002448	Fgr
GO:0002448	Foxf1
GO:0002448	Gab2
GO:0002448	Gata1
GO:0002448	Gata2
GO:0002448	Gpr15lg
GO:0002448	Grp
GO:0002448	Hmox1
GO:0002448	Igh-7
GO:0002448	Il13
GO:0002448	Il13ra2
GO:0002448	Il4
GO:0002448	Il4ra
GO:0002448	Kit
GO:0002448	Lat
GO:0002448	Lat2
GO:0002448	Lyn
GO:0002448	Milr1
GO:0002448	Ms4a2
GO:0002448	Ndst2
GO:0002448	Nppa
GO:0002448	Nppc
GO:0002448	Nr4a3
GO:0002448	Pdpk1
GO:0002448	Pla2g3
GO:0002448	Pld2
GO:0002448	Ptgdr
GO:0002448	Ptgds
GO:0002448	Rab44
GO:0002448	Rabgef1
GO:0002448	Rac2
GO:0002448	Rasgrp1
GO:0002448	Scn11a
GO:0002448	Slc18a2
GO:0002448	Snap23
GO:0002448	Snx4
GO:0002448	Sphk2
GO:0002448	Spon2
GO:0002448	Stxbp1
GO:0002448	Stxbp2
GO:0002448	Syk
GO:0002448	Tac4
GO:0002448	Unc13d
GO:0002448	Vamp7
GO:0002448	Vamp8
GO:0002448	Ywhaz
GO:0002455	Bcl3
GO:0002455	C1qa
GO:0002455	C1qb
GO:0002455	C1qbp
GO:0002455	C1qc
GO:0002455	C1ra
GO:0002455	C1rb
GO:0002455	C1rl
GO:0002455	C1s1
GO:0002455	C1s2
GO:0002455	C2
GO:0002455	C3
GO:0002455	C4bp
GO:0002455	C8a
GO:0002455	C8b
GO:0002455	C8g
GO:0002455	C9
GO:0002455	Cd55
GO:0002455	Cd55b
GO:0002455	Cd81
GO:0002455	Cfi
GO:0002455	Cr1l
GO:0002455	Cr2
GO:0002455	Crp
GO:0002455	Exo1
GO:0002455	Fcer2a
GO:0002455	Fcgr2b
GO:0002455	Foxj1
GO:0002455	Gimap3
GO:0002455	Gimap5
GO:0002455	Hc
GO:0002455	Hpx
GO:0002455	Igh-7
GO:0002455	Igh-8
GO:0002455	Igha
GO:0002455	Ighg1
GO:0002455	Ighg2a
GO:0002455	Ighg2b
GO:0002455	Ighg2c
GO:0002455	Ighm
GO:0002455	Lta
GO:0002455	Masp2
GO:0002455	Mbl1
GO:0002455	Mbl2
GO:0002455	Nod2
GO:0002455	Ptpn6
GO:0002455	Ptprc
GO:0002455	Serping1
GO:0002455	Tnf
GO:0002455	Zp3
GO:0002456	2410137M14Rik
GO:0002456	Ager
GO:0002456	Ahr
GO:0002456	Aire
GO:0002456	Arg1
GO:0002456	Arid5a
GO:0002456	B2m
GO:0002456	C4bp
GO:0002456	Ccl20
GO:0002456	Ccr2
GO:0002456	Cd1d1
GO:0002456	Cd1d2
GO:0002456	Cd24a
GO:0002456	Cd46
GO:0002456	Cd55
GO:0002456	Cd55b
GO:0002456	Cd70
GO:0002456	Cd81
GO:0002456	Cd8a
GO:0002456	Cdh17
GO:0002456	Clec4g
GO:0002456	Cr1l
GO:0002456	Cr2
GO:0002456	Crlf2
GO:0002456	Ctsc
GO:0002456	Ctsh
GO:0002456	Cyrib
GO:0002456	Dennd1b
GO:0002456	Dlg1
GO:0002456	Dpp4
GO:0002456	Dusp22
GO:0002456	Ebag9
GO:0002456	Emp2
GO:0002456	Ephb6
GO:0002456	Fadd
GO:0002456	Fbxo38
GO:0002456	Foxp3
GO:0002456	Fzd5
GO:0002456	Gata3
GO:0002456	Gba
GO:0002456	Gfus
GO:0002456	Gm11127
GO:0002456	Gm7030
GO:0002456	Gm8909
GO:0002456	Gzmb
GO:0002456	Gzmm
GO:0002456	H2-Bl
GO:0002456	H2-D1
GO:0002456	H2-K1
GO:0002456	H2-L
GO:0002456	H2-M1
GO:0002456	H2-M10.1
GO:0002456	H2-M10.2
GO:0002456	H2-M10.3
GO:0002456	H2-M10.4
GO:0002456	H2-M10.5
GO:0002456	H2-M10.6
GO:0002456	H2-M11
GO:0002456	H2-M2
GO:0002456	H2-M3
GO:0002456	H2-M5
GO:0002456	H2-M9
GO:0002456	H2-Q1
GO:0002456	H2-Q10
GO:0002456	H2-Q2
GO:0002456	H2-Q4
GO:0002456	H2-Q6
GO:0002456	H2-Q7
GO:0002456	H2-Q8
GO:0002456	H2-Q9
GO:0002456	H2-T10
GO:0002456	H2-T22
GO:0002456	H2-T23
GO:0002456	H2-T24
GO:0002456	H2-T3
GO:0002456	H60b
GO:0002456	H60c
GO:0002456	Hfe
GO:0002456	Hmgb1
GO:0002456	Hprt
GO:0002456	Hspd1
GO:0002456	Icam1
GO:0002456	Ifnb1
GO:0002456	Il12a
GO:0002456	Il12b
GO:0002456	Il18
GO:0002456	Il18r1
GO:0002456	Il18rap
GO:0002456	Il1b
GO:0002456	Il1r1
GO:0002456	Il23a
GO:0002456	Il25
GO:0002456	Il31ra
GO:0002456	Il4
GO:0002456	Il4i1
GO:0002456	Il4i1b
GO:0002456	Il6
GO:0002456	Il7r
GO:0002456	Jag1
GO:0002456	Kdelr1
GO:0002456	Kdm5d
GO:0002456	Klrd1
GO:0002456	Lilrb4a
GO:0002456	Lilrb4b
GO:0002456	Lyst
GO:0002456	Malt1
GO:0002456	Map3k7
GO:0002456	Mill1
GO:0002456	Mill2
GO:0002456	Mr1
GO:0002456	Muc4
GO:0002456	Myo1g
GO:0002456	Nckap1l
GO:0002456	Nectin2
GO:0002456	Nfkbiz
GO:0002456	Nlrp3
GO:0002456	Nod2
GO:0002456	P2rx7
GO:0002456	Pnp
GO:0002456	Ppp3cb
GO:0002456	Prf1
GO:0002456	Prkcz
GO:0002456	Ptprc
GO:0002456	Pvr
GO:0002456	Rab27a
GO:0002456	Raet1a
GO:0002456	Raet1b
GO:0002456	Raet1c
GO:0002456	Raet1d
GO:0002456	Raet1e
GO:0002456	Rftn1
GO:0002456	Ripk3
GO:0002456	Rsad2
GO:0002456	Sash3
GO:0002456	Serpinb9
GO:0002456	Serpinb9b
GO:0002456	Slamf1
GO:0002456	Slc11a1
GO:0002456	Slc22a13
GO:0002456	Slfn2
GO:0002456	Smad7
GO:0002456	Stard7
GO:0002456	Stx11
GO:0002456	Stx7
GO:0002456	Tap2
GO:0002456	Tbx21
GO:0002456	Tnfrsf1b
GO:0002456	Tnfsf4
GO:0002456	Traf2
GO:0002456	Traf6
GO:0002456	Treml4
GO:0002456	Trex1
GO:0002456	Trpm4
GO:0002456	Ulbp1
GO:0002456	Unc93b1
GO:0002456	Vsir
GO:0002456	Was
GO:0002456	Xcl1
GO:0002456	Zbtb1
GO:0002456	Zp3r
GO:0002457	Hfe
GO:0002457	Icam1
GO:0002457	Kdm5d
GO:0002457	Rftn1
GO:0002457	Treml4
GO:0002457	Trex1
GO:0002457	Unc93b1
GO:0002457	Was
GO:0002458	Aire
GO:0002458	Foxp3
GO:0002460	2410137M14Rik
GO:0002460	Ada
GO:0002460	Adam17
GO:0002460	Ager
GO:0002460	Ahr
GO:0002460	Aicda
GO:0002460	Aire
GO:0002460	Anxa1
GO:0002460	Arg1
GO:0002460	Arid5a
GO:0002460	Atad5
GO:0002460	B2m
GO:0002460	Bach2
GO:0002460	Batf
GO:0002460	Bcl10
GO:0002460	Bcl3
GO:0002460	Bcl6
GO:0002460	Btk
GO:0002460	C1qa
GO:0002460	C1qb
GO:0002460	C1qbp
GO:0002460	C1qc
GO:0002460	C1ra
GO:0002460	C1rb
GO:0002460	C1rl
GO:0002460	C1s1
GO:0002460	C1s2
GO:0002460	C2
GO:0002460	C3
GO:0002460	C4b
GO:0002460	C4bp
GO:0002460	C8a
GO:0002460	C8b
GO:0002460	C8g
GO:0002460	C9
GO:0002460	Card9
GO:0002460	Ccl19
GO:0002460	Ccl20
GO:0002460	Ccr2
GO:0002460	Ccr6
GO:0002460	Ccr7
GO:0002460	Cd19
GO:0002460	Cd1d1
GO:0002460	Cd1d2
GO:0002460	Cd226
GO:0002460	Cd24a
GO:0002460	Cd4
GO:0002460	Cd40
GO:0002460	Cd40lg
GO:0002460	Cd46
GO:0002460	Cd55
GO:0002460	Cd55b
GO:0002460	Cd70
GO:0002460	Cd74
GO:0002460	Cd81
GO:0002460	Cd8a
GO:0002460	Cdh17
GO:0002460	Cfh
GO:0002460	Cfi
GO:0002460	Clec4g
GO:0002460	Clec4n
GO:0002460	Cr1l
GO:0002460	Cr2
GO:0002460	Cracr2a
GO:0002460	Crlf2
GO:0002460	Crp
GO:0002460	Csf2rb
GO:0002460	Csf2rb2
GO:0002460	Csf3r
GO:0002460	Ctsc
GO:0002460	Ctsh
GO:0002460	Cyrib
GO:0002460	Dennd1b
GO:0002460	Dlg1
GO:0002460	Dpp4
GO:0002460	Dusp22
GO:0002460	Ebag9
GO:0002460	Emp2
GO:0002460	Enpp1
GO:0002460	Entpd7
GO:0002460	Ephb2
GO:0002460	Ephb6
GO:0002460	Ercc1
GO:0002460	Exo1
GO:0002460	Exosc3
GO:0002460	Exosc6
GO:0002460	Fadd
GO:0002460	Fas
GO:0002460	Fbxo38
GO:0002460	Fcer1g
GO:0002460	Fcer2a
GO:0002460	Fcgr2b
GO:0002460	Fgl2
GO:0002460	Foxj1
GO:0002460	Foxp3
GO:0002460	Fzd5
GO:0002460	Gadd45g
GO:0002460	Gapt
GO:0002460	Gata3
GO:0002460	Gba
GO:0002460	Gfus
GO:0002460	Gimap3
GO:0002460	Gimap5
GO:0002460	Gm11127
GO:0002460	Gm7030
GO:0002460	Gm8909
GO:0002460	Gzmb
GO:0002460	Gzmm
GO:0002460	H2-Aa
GO:0002460	H2-Ab1
GO:0002460	H2-Bl
GO:0002460	H2-D1
GO:0002460	H2-DMa
GO:0002460	H2-DMb1
GO:0002460	H2-DMb2
GO:0002460	H2-Ea
GO:0002460	H2-Eb1
GO:0002460	H2-Eb2
GO:0002460	H2-K1
GO:0002460	H2-L
GO:0002460	H2-M1
GO:0002460	H2-M10.1
GO:0002460	H2-M10.2
GO:0002460	H2-M10.3
GO:0002460	H2-M10.4
GO:0002460	H2-M10.5
GO:0002460	H2-M10.6
GO:0002460	H2-M11
GO:0002460	H2-M2
GO:0002460	H2-M3
GO:0002460	H2-M5
GO:0002460	H2-M9
GO:0002460	H2-Oa
GO:0002460	H2-Ob
GO:0002460	H2-Q1
GO:0002460	H2-Q10
GO:0002460	H2-Q2
GO:0002460	H2-Q4
GO:0002460	H2-Q6
GO:0002460	H2-Q7
GO:0002460	H2-Q8
GO:0002460	H2-Q9
GO:0002460	H2-T10
GO:0002460	H2-T22
GO:0002460	H2-T23
GO:0002460	H2-T24
GO:0002460	H2-T3
GO:0002460	H60b
GO:0002460	H60c
GO:0002460	Havcr2
GO:0002460	Hc
GO:0002460	Hfe
GO:0002460	Hlx
GO:0002460	Hmgb1
GO:0002460	Hprt
GO:0002460	Hpx
GO:0002460	Hras
GO:0002460	Hspd1
GO:0002460	Icam1
GO:0002460	Icosl
GO:0002460	Ifnb1
GO:0002460	Igh-7
GO:0002460	Igh-8
GO:0002460	Igha
GO:0002460	Ighd
GO:0002460	Ighg1
GO:0002460	Ighg2a
GO:0002460	Ighg2b
GO:0002460	Ighg2c
GO:0002460	Ighm
GO:0002460	Iglc4
GO:0002460	Il12a
GO:0002460	Il12b
GO:0002460	Il12rb1
GO:0002460	Il13ra2
GO:0002460	Il17ra
GO:0002460	Il18
GO:0002460	Il18bp
GO:0002460	Il18r1
GO:0002460	Il18rap
GO:0002460	Il1b
GO:0002460	Il1r1
GO:0002460	Il1rl1
GO:0002460	Il2
GO:0002460	Il21r
GO:0002460	Il23a
GO:0002460	Il23r
GO:0002460	Il25
GO:0002460	Il27
GO:0002460	Il27ra
GO:0002460	Il2rb
GO:0002460	Il31ra
GO:0002460	Il33
GO:0002460	Il4
GO:0002460	Il4i1
GO:0002460	Il4i1b
GO:0002460	Il4ra
GO:0002460	Il6
GO:0002460	Il6ra
GO:0002460	Il7r
GO:0002460	Il9
GO:0002460	Il9r
GO:0002460	Inpp5d
GO:0002460	Irf1
GO:0002460	Irf4
GO:0002460	Irf7
GO:0002460	Jag1
GO:0002460	Jak2
GO:0002460	Jak3
GO:0002460	Kdelr1
GO:0002460	Kdm5d
GO:0002460	Klhl6
GO:0002460	Klrd1
GO:0002460	Lef1
GO:0002460	Lgals9
GO:0002460	Lig4
GO:0002460	Lilrb4a
GO:0002460	Lilrb4b
GO:0002460	Loxl3
GO:0002460	Lta
GO:0002460	Ly9
GO:0002460	Lyst
GO:0002460	Mad2l2
GO:0002460	Malt1
GO:0002460	Map3k7
GO:0002460	Masp2
GO:0002460	Mbl1
GO:0002460	Mbl2
GO:0002460	Mef2c
GO:0002460	Mill1
GO:0002460	Mill2
GO:0002460	Mir301
GO:0002460	Mir326
GO:0002460	Mir873a
GO:0002460	Mlh1
GO:0002460	Mpl
GO:0002460	Mr1
GO:0002460	Msh2
GO:0002460	Msh6
GO:0002460	Mtor
GO:0002460	Muc4
GO:0002460	Myd88
GO:0002460	Myo1g
GO:0002460	Nbn
GO:0002460	Nckap1l
GO:0002460	Nectin2
GO:0002460	Nfkb2
GO:0002460	Nfkbid
GO:0002460	Nfkbiz
GO:0002460	Nlrp10
GO:0002460	Nlrp3
GO:0002460	Nod2
GO:0002460	Notch1
GO:0002460	Otud5
GO:0002460	P01915
GO:0002460	P04224
GO:0002460	P06344
GO:0002460	P20040
GO:0002460	P2rx7
GO:0002460	Phb
GO:0002460	Pirb
GO:0002460	Pla2g4a
GO:0002460	Pnp
GO:0002460	Pou2f2
GO:0002460	Ppp3cb
GO:0002460	Prf1
GO:0002460	Prkcd
GO:0002460	Prkcq
GO:0002460	Prkcz
GO:0002460	Ptpn6
GO:0002460	Ptprc
GO:0002460	Pvr
GO:0002460	Rab27a
GO:0002460	Raet1a
GO:0002460	Raet1b
GO:0002460	Raet1c
GO:0002460	Raet1d
GO:0002460	Raet1e
GO:0002460	Rc3h1
GO:0002460	Rc3h2
GO:0002460	Relb
GO:0002460	Rftn1
GO:0002460	Ripk2
GO:0002460	Ripk3
GO:0002460	Rnf168
GO:0002460	Rnf8
GO:0002460	Rora
GO:0002460	Rorc
GO:0002460	Rsad2
GO:0002460	Sanbr
GO:0002460	Sash3
GO:0002460	Sema4a
GO:0002460	Serpinb9
GO:0002460	Serpinb9b
GO:0002460	Serping1
GO:0002460	Shld1
GO:0002460	Shld2
GO:0002460	Shld3
GO:0002460	Slamf1
GO:0002460	Slamf6
GO:0002460	Slc11a1
GO:0002460	Slc22a13
GO:0002460	Slfn2
GO:0002460	Smad7
GO:0002460	Socs5
GO:0002460	Spn
GO:0002460	Stard7
GO:0002460	Stat3
GO:0002460	Stat6
GO:0002460	Stx11
GO:0002460	Stx7
GO:0002460	Swap70
GO:0002460	Tap2
GO:0002460	Tbx21
GO:0002460	Tcirg1
GO:0002460	Tgfb1
GO:0002460	Tmem98
GO:0002460	Tnf
GO:0002460	Tnfrsf13c
GO:0002460	Tnfrsf1b
GO:0002460	Tnfsf13
GO:0002460	Tnfsf13b
GO:0002460	Tnfsf18
GO:0002460	Tnfsf4
GO:0002460	Traf2
GO:0002460	Traf3ip2
GO:0002460	Traf6
GO:0002460	Treml4
GO:0002460	Trex1
GO:0002460	Trpm4
GO:0002460	Tyk2
GO:0002460	Ulbp1
GO:0002460	Unc13d
GO:0002460	Unc93b1
GO:0002460	Ung
GO:0002460	Vegfa
GO:0002460	Vsir
GO:0002460	Was
GO:0002460	Xcl1
GO:0002460	Xrcc4
GO:0002460	Zbtb1
GO:0002460	Zbtb7b
GO:0002460	Zc3h12a
